,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg07727809,0.8507995909999999,0.871152095,0.524238567,0.671865011,0.8436807540000001,0.039581318,0.040955828,0.035195917,0.914386272,0.159454186,0.894134625,0.453543497,0.529585863,0.887750699,0.599378976,0.92400052,0.551267894,0.094963367,0.599721966,0.92211786,0.492481929,0.16452372199999998,0.805814994,0.9005124320000001,0.5105383379999999,0.904216012,0.23425871,0.498472288,0.058629305,0.228381342,0.904295836,0.218638191,0.06263505700000001,0.396028921,0.538328796,0.513633757,0.872167465,0.403686857,0.041075931,0.49667634,0.06423601799999999,0.117806007,0.496419961,0.918325433,0.686082249,0.34189864600000003,0.597818894,0.5251304689999999,0.910361566,0.525206674,0.876669611,0.7935449640000001,0.601863478,0.536296859,0.488788107,0.254455005,0.8926427159999999,0.50711133,0.928982749,0.910041109,0.247925148,0.907855025,0.936599333,0.866406021,0.530533475,0.060883008,0.482626773,0.178862353,0.889812814,0.892979541,0.721038095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07731272,0.06460592,0.919302786,0.392199187,0.566128296,0.861326547,0.440124029,0.421273633,0.525632047,0.520618473,0.470417304,0.5520116429999999,0.88453045,0.866725283,0.439390584,0.823118653,0.446862604,0.229492472,0.89738031,0.56691707,0.7849886420000001,0.04016047,0.7682665890000001,0.476317648,0.051454988,0.449337181,0.8108691159999999,0.035171673,0.057359762,0.842425512,0.7871265040000001,0.890920961,0.919285372,0.462845424,0.466841464,0.457128854,0.778398466,0.481826503,0.896877864,0.520009551,0.498381326,0.908242876,0.084748851,0.507678655,0.545517314,0.55777117,0.518107137,0.921830732,0.5078181970000001,0.6254185489999999,0.059504687,0.477603619,0.8794263059999999,0.927552893,0.451472779,0.07279316,0.924376158,0.363084552,0.51301009,0.475200574,0.508044713,0.8600078179999999,0.029276311,0.485939814,0.047544871,0.907259644,0.549929446,0.4490629820000001,0.483651045,0.916144612,0.6370633410000001,0.915908425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07738651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521105535,0.5617242960000001,0.04493935599999999,0.029709278,0.37260979899999996,0.051793802,0.146271704,0.669659311,0.8198632570000001,0.487468464,0.512142725,0.88235568,0.069832057,0.818150137,0.036811625,0.620441445,0.510033121,0.033565903,0.52641986,0.836011968,0.41571196,0.025217376,0.034022226,0.573736322,0.877061243,0.051317429000000005,0.919972192,0.029949157999999997,0.03990892,0.040902015,0.561189417,0.695686835
cg07744075,0.483804323,0.073823834,0.366335222,0.19815049,0.4441571170000001,0.432128823,0.046140327,0.032040156,0.8226596340000001,0.8548540040000001,0.08493335099999999,0.85999451,0.908743177,0.1195401,0.751616332,0.245692913,0.7509584420000001,0.583052609,0.472759621,0.879602511,0.104504839,0.432744569,0.441655586,0.821546675,0.481652043,0.709684495,0.478058995,0.505406596,0.47024374,0.7950034,0.767325348,0.858143773,0.67960268,0.731201188,0.63044742,0.085293552,0.787497998,0.052822109000000006,0.455201341,0.753408753,0.427093092,0.08824392199999999,0.09447313,0.4549179370000001,0.323817621,0.683298685,0.943263986,0.407953158,0.419795005,0.462435319,0.455644833,0.7541166570000001,0.800111372,0.462421648,0.761583557,0.506822358,0.046019856,0.786268075,0.8348248709999999,0.830783377,0.301734846,0.812730305,0.413821943,0.052053431,0.767203856,0.121379211,0.455016347,0.523200635,0.484339592,0.8548161329999999,0.8151302440000001,0.44878635899999997,0.083216836,0.26893001899999996,0.810628998,0.552740123,0.10556687699999999,0.07764479099999999,0.482238203,0.47951825299999995,0.094592963,0.8279394959999999,0.487698284,0.153953186,0.821846775,0.43007002899999996,0.506617643,0.44963373799999995,0.45653443899999996,0.773106565,0.740094933,0.429422873,0.5428254929999999,0.141973405,0.803689708,0.41122346299999996,0.050309795,0.724095033,0.6434808710000001,0.051588865,0.344504569,0.74683815,0.65763916
cg07767515,0.66809788,0.06526810799999999,0.087940031,0.202376176,0.576226868,0.644465793,0.589377542,0.396739921,0.7981534159999999,0.55901257,0.10653256,0.940795696,0.783363233,0.931360795,0.5774148020000001,0.8488630840000001,0.048749993,0.048752099000000014,0.922269669,0.594288147,0.933048938,0.096700425,0.911605885,0.591839777,0.06148543400000001,0.643309983,0.254848082,0.597359677,0.910841568,0.648321085,0.5860103170000001,0.562289673,0.06917504299999999,0.649186422,0.660682985,0.583192974,0.088428925,0.044069788,0.546442185,0.610358893,0.075342393,0.077155565,0.545584499,0.6416582270000001,0.05717398200000001,0.213039914,0.060156962,0.791641277,0.207616077,0.038670971,0.413356216,0.927905593,0.564401417,0.904198318,0.6214382589999999,0.5246513629999999,0.5553913189999999,0.07970136900000001,0.036617655,0.924888565,0.584847428,0.915749099,0.047386831,0.64206625,0.519877547,0.606931536,0.056685633,0.646767424,0.13820149699999998,0.600851264,0.327364022,0.722447122,0.468764082,0.9018129979999999,0.72503622,0.352295685,0.22071303399999997,0.33498105100000003,0.5768136460000001,0.895529949,0.847624908,0.29717684,0.536704671,0.8521572620000001,0.84485528,0.466592424,0.484077947,0.35213076600000004,0.908547544,0.09175908599999999,0.419434405,0.540975178,0.313351339,0.8481290220000001,0.25329051,0.9320576140000001,0.687769052,0.060455876,0.560198578,0.300963038,0.8954032479999999,0.152746136,0.882593225
cg07771976,0.457849512,0.036040464,0.456751619,0.409531473,0.086780885,0.780573383,0.06008505099999999,0.8812978359999999,0.866565151,0.489170886,0.53837841,0.878914402,0.928910341,0.8144502029999999,0.5522756839999999,0.845400707,0.544012112,0.572192547,0.8370302709999999,0.489578669,0.449027633,0.811156745,0.448232104,0.8970351000000001,0.5142193939999999,0.855158359,0.047922126,0.901740308,0.922161073,0.921659138,0.037078582,0.885432439,0.8595061540000001,0.467421848,0.471148529,0.817443149,0.470020906,0.7953533070000001,0.81802111,0.448157927,0.533016586,0.89799219,0.432094064,0.885556415,0.49398652,0.437568066,0.033444032,0.878374352,0.447839182,0.915813298,0.87693089,0.870616033,0.889936919,0.442075315,0.06469778799999999,0.930600234,0.33683812700000004,0.431296369,0.455582563,0.8801709529999999,0.848567354,0.902914042,0.486542929,0.87829382,0.87700513,0.491561184,0.038261464,0.87905484,0.851872993,0.8880024940000001,0.90191979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07783491,0.448499995,0.46189002,0.043724903,0.8722012440000001,0.467236344,0.493742693,0.07699041599999999,0.432073063,0.837084308,0.517136726,0.8895538959999999,0.487648878,0.821841459,0.77608523,0.229313133,0.544994942,0.824632327,0.7772762459999999,0.86664938,0.497900769,0.034377364,0.451699929,0.436984153,0.052771506,0.8788762370000001,0.056954004,0.797848056,0.832813397,0.447005338,0.483360766,0.08167390299999999,0.847932314,0.831360312,0.450159273,0.45585857,0.793317225,0.430656178,0.045407095,0.455728187,0.866355427,0.874367314,0.457475329,0.826925495,0.526479719,0.818615201,0.931140656,0.8993456590000001,0.045366273,0.865800602,0.469255531,0.8550306809999999,0.413850471,0.407781272,0.451983685,0.455891135,0.391641928,0.888844979,0.8142013690000001,0.8723136890000001,0.424878217,0.8419957140000001,0.4716845320000001,0.833229908,0.034040315,0.878045698,0.866345832,0.135190798,0.315083332,0.907600571,0.477346304,0.838003438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07796335,0.463834344,0.525194807,0.52744217,0.923732773,0.539741321,0.030501738,0.113876763,0.606521247,0.027689186,0.485711741,0.904935918,0.491089042,0.12549068800000002,0.185187841,0.6382006720000001,0.49971758,0.06614617099999999,0.105349992,0.627357965,0.8721572940000001,0.049609559,0.160498491,0.018637407,0.521324233,0.92358611,0.842811788,0.505463271,0.290508512,0.935261594,0.567333129,0.928104445,0.028709516,0.06466776099999999,0.546301104,0.08615361199999999,0.449790827,0.038417321,0.8819105070000001,0.53095863,0.91807229,0.058032357,0.5081352029999999,0.037954535,0.5481198389999999,0.537613338,0.022744896,0.860638298,0.920288129,0.029934414,0.041249161,0.92060891,0.50651556,0.512798734,0.470984908,0.477412836,0.047642438,0.036828903,0.885174923,0.511635182,0.03685015,0.027979787,0.49903775,0.044504998,0.70049588,0.4707152670000001,0.486099171,0.142894874,0.030421217,0.040197419,0.028296118,0.039502696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07807395,0.620567259,0.920269636,0.242492994,0.936789762,0.083202125,0.612189679,0.508354007,0.6214291789999999,0.623627921,0.952241029,0.592052093,0.928693829,0.481473891,0.589519372,0.263500521,0.621252437,0.576720053,0.51923699,0.204555646,0.053525806,0.363928559,0.883171765,0.922723704,0.519111035,0.650653609,0.06820693,0.946809073,0.675838675,0.944429998,0.566738356,0.921289008,0.690701516,0.516187802,0.066045387,0.895703335,0.5882143989999999,0.582007181,0.499941881,0.496437699,0.040723791,0.574736365,0.585494116,0.073282483,0.549407489,0.626980546,0.498189699,0.947334709,0.944592134,0.560437463,0.036556584,0.390941485,0.049908203,0.564932201,0.623515445,0.543684346,0.742495418,0.443597063,0.073674189,0.58923254,0.577607975,0.50310755,0.507047557,0.026748274,0.054009913,0.523441881,0.046946406,0.221337258,0.4154604770000001,0.237735007,0.600685484,0.461091871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07815011,0.810459985,0.056808802,0.104643603,0.203471777,0.65167592,0.39277893,0.084106496,0.958612743,0.956552509,0.964521512,0.882949877,0.581977002,0.635066341,0.14412301,0.715585151,0.293598792,0.815343503,0.547909464,0.5658173710000001,0.7570770859999999,0.923884425,0.19442034,0.479731284,0.027594394,0.9678702,0.666969943,0.939882852,0.910323903,0.588017708,0.948085872,0.943031471,0.547544157,0.461701636,0.624709311,0.524016927,0.90075897,0.935873067,0.928948645,0.060791256,0.025790247,0.954496096,0.550359943,0.110356213,0.948708834,0.408630078,0.6354762939999999,0.576694334,0.465905303,0.951828548,0.145244805,0.54569297,0.214020334,0.93029598,0.47719505,0.495593734,0.031566937,0.536482669,0.55149235,0.022429974,0.477934325,0.892438044,0.562376295,0.523074866,0.532093506,0.947566845,0.961858622,0.50436382,0.026162296,0.028327857,0.940517509,0.5522744070000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07823099,0.053268633,0.911467874,0.231235795,0.44612239,0.917214797,0.5322405920000001,0.903475017,0.90085143,0.86693643,0.923132002,0.048155552,0.5712022179999999,0.87053179,0.910394902,0.712793661,0.926404546,0.032115501,0.816332101,0.118298496,0.505694245,0.446592611,0.837774736,0.877402116,0.037039529,0.037915214,0.495614262,0.475822848,0.484455425,0.5436192479999999,0.928976248,0.504354461,0.276905089,0.043730243,0.067054281,0.5250689620000001,0.8982209529999999,0.510810317,0.491207367,0.554218487,0.476897584,0.907030135,0.043497182,0.044817004,0.50378238,0.916339872,0.040930567,0.614131344,0.54268599,0.4957249070000001,0.571073807,0.90730597,0.5546333520000001,0.462505813,0.488634327,0.052224911,0.048296358,0.44672018,0.4846681920000001,0.026970572,0.4891900970000001,0.90254576,0.115965002,0.468730352,0.091145167,0.038538637,0.476175598,0.479469453,0.90724208,0.938305907,0.911266384,0.5532807670000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07827433,0.035565717000000004,0.025648658,0.512174371,0.592858459,0.7892146990000001,0.063386241,0.845690257,0.486852006,0.477985423,0.908104661,0.410279357,0.059633359,0.915921949,0.119705907,0.776648845,0.512249975,0.413174058,0.8801933259999999,0.511781872,0.843553949,0.892737771,0.08543838599999999,0.470613005,0.497591672,0.84213616,0.108401235,0.486319311,0.474589313,0.876459243,0.451850503,0.055999453,0.8938076559999999,0.4882779,0.475627526,0.802209882,0.046282354000000005,0.033883666,0.488400515,0.7992013990000001,0.770529085,0.8725253279999999,0.8636947690000001,0.493547272,0.076130825,0.078029398,0.028345611,0.030830249,0.812912106,0.515791352,0.593640369,0.034427152999999995,0.87424998,0.5012979999999999,0.463041696,0.473229059,0.08675496099999999,0.0436011,0.043927719,0.038694768,0.908067565,0.520000262,0.443647815,0.484551732,0.459042249,0.839774225,0.5287170529999999,0.8328763109999999,0.503595244,0.538154647,0.487593063,0.477895148,0.214241687,0.8320553340000001,0.355443136,0.5030440820000001,0.9470893,0.9097092720000001,0.413702909,0.304330313,0.614416463,0.068617263,0.467766044,0.8991416870000001,0.865945172,0.21846818399999998,0.779371171,0.4570188670000001,0.5329680760000001,0.516645152,0.061039405,0.5144708029999999,0.5046252729999999,0.616147326,0.83253544,0.500710894,0.544592649,0.320863777,0.533195788,0.468734528,0.475088985,0.026942834,0.485964694,0.568178978
cg07834475,0.493102739,0.031804504,0.035537911,0.076895767,0.054486086,0.107733529,0.5335838079999999,0.924536849,0.513768318,0.506523452,0.05755152,0.564759363,0.928023703,0.479054175,0.958775771,0.939311605,0.606774681,0.042608454,0.037418627,0.458844429,0.834138679,0.15376362,0.51467392,0.483982661,0.509201662,0.032389601000000004,0.8932875920000001,0.880709709,0.929106074,0.945441654,0.533415845,0.514166705,0.184166034,0.521773759,0.062480255,0.596045055,0.914864363,0.451707119,0.5219812779999999,0.034900076,0.929887595,0.514764916,0.5182204260000001,0.109361671,0.915127721,0.922635205,0.573335658,0.949084932,0.492564921,0.929952647,0.267766697,0.914252737,0.526432737,0.517270983,0.918707218,0.521495013,0.032357477999999995,0.026019959,0.025088989,0.678134815,0.532113755,0.6205253629999999,0.5922721470000001,0.567774855,0.541649323,0.5911142229999999,0.321884942,0.555005725,0.5890415729999999,0.049661461,0.114998853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07837763,0.435244823,0.666767197,0.143532013,0.8570418890000001,0.0685148,0.029132581,0.021928939,0.021749692,0.580231144,0.910816933,0.347873204,0.844583442,0.020704248,0.519988729,0.562796741,0.401583511,0.515826384,0.874363371,0.930862576,0.054326319000000005,0.903233737,0.423713557,0.092583472,0.031134886,0.910663451,0.924619301,0.376488917,0.489047137,0.906037289,0.446814126,0.923687418,0.7961159170000001,0.055150227,0.469019284,0.111579243,0.460213096,0.021083655,0.873096352,0.028439212,0.019091844,0.485085862,0.8908971609999999,0.927046812,0.473637451,0.353106008,0.207144589,0.336526276,0.038894495,0.051655573,0.02132347,0.401657951,0.427553045,0.018999049,0.080542369,0.038933034,0.7786312559999999,0.401371833,0.920397559,0.028818466,0.025081512,0.030350206,0.491174905,0.441047536,0.464573709,0.32682173600000003,0.5525645379999999,0.926150404,0.403135828,0.050134379000000014,0.023579478,0.451646099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07838857,0.7133488109999999,0.877563476,0.016536701,0.035843291,0.462817862,0.436153415,0.426957048,0.7084474059999999,0.475562516,0.529296371,0.51066246,0.057232966,0.934908851,0.926360947,0.267990683,0.578900309,0.481884905,0.940604234,0.105065389,0.8341389229999999,0.461692868,0.4979019,0.887314797,0.918980254,0.028297199,0.118465695,0.473951588,0.576995238,0.897791613,0.466289289,0.479111858,0.703963149,0.290633183,0.339515175,0.08007247,0.803299419,0.031588893,0.50725914,0.455699054,0.497110424,0.301075694,0.482372032,0.857707007,0.448953008,0.289860462,0.72725191,0.866446695,0.564165874,0.453052401,0.8094601,0.456996792,0.015054101,0.041064486,0.825036524,0.10234883,0.355203937,0.485648414,0.428591629,0.02407339,0.431464245,0.548656128,0.893769002,0.674195865,0.496086709,0.892365305,0.879758643,0.883562868,0.906273916,0.165628067,0.504783416,0.897564742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07840003,0.056818575,0.572269221,0.535523152,0.101894694,0.032791069,0.038948121,0.939975637,0.933095123,0.935035358,0.612091895,0.587497432,0.943547606,0.029167901,0.564144904,0.578108776,0.088841339,0.642810797,0.6872796959999999,0.528114683,0.521023032,0.039334403,0.05228226,0.930033506,0.030561764,0.0329277,0.511390708,0.032975021,0.546744094,0.043448485,0.063598776,0.485119321,0.028755142,0.620560773,0.082753156,0.645388782,0.577082448,0.02561314,0.554462285,0.554574667,0.467832844,0.575442641,0.5382764720000001,0.065562194,0.958100852,0.8847331420000001,0.067572297,0.017248963,0.58122047,0.5300130120000001,0.475215325,0.72084285,0.941626775,0.577795436,0.527149881,0.517802805,0.220001534,0.058977367,0.028194514,0.932435687,0.938057271,0.581710201,0.836019537,0.562241917,0.506325655,0.931987544,0.552270646,0.063633019,0.617614412,0.652334912,0.943984953,0.537225321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07853496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413115832,0.447255621,0.610860402,0.453293221,0.5920678079999999,0.4718846820000001,0.151826653,0.350156959,0.699925371,0.543348695,0.469801046,0.265838489,0.425616536,0.094294016,0.7349598690000001,0.361288316,0.586686986,0.308658734,0.323125634,0.642701443,0.365848491,0.848378471,0.420651375,0.06330337,0.3790149920000001,0.22059929,0.46786812899999997,0.051438707,0.410607531,0.510041461,0.026804797,0.610277838
cg07887910,0.196747897,0.286589444,0.8568142540000001,0.5988529770000001,0.5129420960000001,0.6709411479999999,0.087300204,0.399749603,0.404704841,0.127337754,0.493744301,0.8331834159999999,0.206452797,0.306351558,0.712102226,0.403077523,0.205160628,0.7168495429999999,0.128210138,0.673010405,0.589384175,0.560137721,0.876224573,0.877909998,0.054901642,0.629957959,0.510056286,0.804196714,0.184383673,0.868300697,0.89180947,0.622130698,0.803868131,0.906276575,0.650051215,0.526163686,0.30348546,0.061945814,0.8339081190000001,0.06170539,0.5587183960000001,0.145306129,0.875463975,0.087329233,0.082107393,0.391103112,0.243419447,0.84708328,0.802455922,0.538767106,0.377615294,0.641565029,0.867756262,0.597207247,0.143861406,0.636493025,0.459650773,0.414366208,0.9005743909999999,0.597990362,0.592675727,0.529140415,0.066438108,0.16993432100000005,0.779481098,0.902235812,0.812258356,0.812475521,0.501670954,0.19405316,0.90924337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg07890862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118773597,0.522692485,0.830531175,0.516763145,0.6092539929999999,0.755666717,0.565754351,0.501744062,0.84513208,0.888077407,0.55153528,0.226417285,0.611034272,0.499119142,0.091399375,0.691716722,0.31988962600000004,0.449414239,0.495588844,0.449426153,0.707260223,0.065680306,0.772066872,0.547717718,0.510800551,0.031084262999999997,0.42355956,0.06264004599999999,0.029507834,0.252324221,0.062426378,0.470196836
cg07911228,0.023195526,0.48483568,0.512122266,0.07025153599999999,0.033103646,0.018411828,0.944241619,0.537421948,0.5461621489999999,0.5084314529999999,0.601078758,0.58922424,0.946634344,0.523624516,0.378646817,0.06477221799999999,0.598504378,0.640039128,0.525233293,0.023384099,0.564607217,0.887137147,0.068940737,0.941983046,0.5188439260000001,0.915098852,0.942673664,0.50120385,0.931150736,0.05632664,0.50604762,0.954670114,0.935917922,0.575190419,0.487662239,0.933325452,0.024884086,0.021817662,0.529742755,0.5532863379999999,0.951337292,0.949829437,0.050100504,0.945092606,0.055007086,0.6915040490000001,0.696431833,0.948445418,0.038865538,0.51784748,0.7621632909999999,0.929241882,0.566061713,0.063277061,0.921430369,0.594618685,0.486442154,0.938789442,0.579357339,0.609382149,0.648061774,0.02673433,0.026064367,0.581327939,0.945560213,0.552855275,0.570399113,0.950192747,0.954355471,0.041429635,0.9540267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
