,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5
cg02174748,0.668336269,0.42350493,0.210773844,0.511082479,0.8152249579999999,0.049004592,0.5548502129999999,0.870193387,0.027703508999999998,0.9447517329999999,0.46692201,0.112989361,0.524075744,0.529034325,0.772950921,0.8329528270000001,0.865510813,0.027659777000000003,0.027750953999999998,0.024283717000000003,0.5116945039999999,0.463249475,0.497599522,0.510201997,0.855093563,0.538774749,0.43492159,0.532890705,0.201274497,0.431036144,0.47004611399999996,0.492602084,0.811373948,0.10766852800000001,0.793522625,0.05927943,0.066330075,0.444241602,0.483024354,0.026738857,0.46862727,0.48989673799999994,0.495296471,0.892517624,0.611217611,0.037845025,0.924600269,0.07192632,0.8955932329999999,0.030874542,0.594872184,0.373493956,0.202217591,0.43585277899999997,0.47845860700000004,0.03233946,0.9352430840000001,0.45715773600000004,0.5003564220000001,0.455388092,0.445848724,0.47018626399999996,0.022226483,0.8851758829999999,0.023787684,0.48954772700000004,0.19678003800000002,0.499904974,0.948726845,0.098824635,0.714840172
cg02184299,0.544203898,0.43893370200000004,0.8979262729999999,0.588760466,0.040768194,0.033198061,0.868747487,0.93588923,0.912427944,0.895654802,0.544623527,0.9259902659999999,0.936756604,0.862920004,0.118631,0.063201685,0.46592612899999997,0.48148332,0.106270869,0.909942241,0.44944635200000005,0.45692034,0.042014162,0.474329865,0.929061556,0.847801585,0.872022098,0.487312184,0.9132060040000001,0.455668446,0.033763166000000004,0.931735399,0.9012883340000001,0.866222774,0.882691303,0.5332698539999999,0.46343859299999995,0.460222345,0.040918279,0.040005469,0.926360993,0.435119625,0.5179180179999999,0.46563807399999996,0.575539215,0.0707313,0.432174519,0.891399481,0.494826255,0.484954651,0.8676615440000001,0.060134941,0.9216996670000001,0.8463703359999999,0.48116938200000003,0.9120384029999999,0.028858059,0.024307111,0.042937538,0.9295294059999999,0.901129396,0.494866566,0.500050034,0.6112806820000001,0.547723466,0.512668904,0.515716893,0.07175521,0.024478612,0.49223908200000005,0.05712992
cg02228572,0.38940927700000005,0.865990589,0.42756785399999997,0.44045050799999996,0.035298644,0.55248942,0.058041798,0.629789018,0.912700533,0.438791184,0.9278598090000001,0.872486097,0.077615825,0.546662059,0.372887385,0.495867854,0.39559515100000003,0.047962276,0.471375463,0.7756343259999999,0.429031521,0.46298941299999996,0.035863973,0.431473193,0.026079019,0.19271010000000002,0.42023749,0.644182543,0.931202784,0.924257715,0.029092026,0.538117768,0.48230062799999995,0.539028225,0.033619092999999996,0.895100021,0.298091788,0.026141634,0.525287917,0.520429469,0.947552147,0.932487444,0.92943452,0.534485188,0.042991823,0.405208503,0.5684026839999999,0.524145172,0.94225134,0.492167309,0.7929369829999999,0.603158556,0.496645757,0.496458616,0.037903333,0.385835861,0.716725754,0.036151941,0.903582957,0.441449593,0.9405260879999999,0.896247626,0.112566764,0.49837750299999994,0.49446506100000004,0.9247411390000001,0.922239015,0.611709685,0.95703711,0.938962939,0.513809714
cg02240352,0.7304865540000001,0.067626598,0.612932794,0.5165475589999999,0.5750177470000001,0.521914283,0.38534025,0.43775908700000005,0.201788792,0.9066244609999999,0.909073791,0.5269568379999999,0.294971904,0.188784934,0.917881774,0.38985965100000003,0.9117677909999999,0.9342762840000001,0.435592417,0.820424374,0.897501575,0.527250485,0.466535205,0.43613823,0.814136567,0.44256175600000003,0.522430661,0.059556474000000005,0.671734449,0.505978312,0.11072165099999999,0.5182277,0.618481909,0.51752203,0.360939684,0.17425818399999998,0.5092103179999999,0.552483876,0.5258966429999999,0.072930444,0.493888252,0.878020802,0.143964727,0.6055364639999999,0.661377461,0.899068545,0.378768211,0.462721066,0.09615372900000001,0.553899259,0.715024043,0.22891531199999998,0.899574051,0.367942725,0.478788645,0.233161938,0.831393105,0.925212695,0.154238285,0.49875029299999996,0.737710358,0.9318703770000001,0.835788878,0.580294011,0.925604127,0.138313018,0.500724539,0.80081005,0.660159299,0.818817048,0.05849502
cg02254135,0.41793553,0.528147508,0.11902403,0.481882847,0.065949225,0.8639642009999999,0.028280891000000002,0.7445018240000001,0.9147117109999999,0.637886991,0.48743262299999995,0.8075283520000001,0.026186762000000002,0.775067857,0.156471706,0.68023168,0.30908491,0.31777882,0.033210192,0.653626488,0.128610483,0.387582979,0.285519364,0.81529829,0.903357557,0.375530955,0.10017767,0.525872417,0.789850623,0.59689449,0.8838342990000001,0.829105842,0.6438934820000001,0.121049861,0.605465788,0.447601144,0.498449539,0.486238681,0.781765822,0.907580486,0.8305931320000001,0.366825506,0.468961058,0.6115635070000001,0.44737266600000003,0.9169050059999999,0.666706209,0.030932532000000002,0.5609455520000001,0.930551256,0.70425611,0.22433551300000001,0.7018855829999999,0.571016682,0.389140408,0.497112984,0.37257394299999996,0.921398355,0.35152734799999996,0.924943014,0.026532407999999997,0.14465434,0.8234340509999999,0.514193184,0.913765445,0.085782601,0.90953566,0.49479908899999997,0.851451953,0.13437737800000002,0.73846779
cg02289045,0.069130894,0.829299254,0.44993729200000004,0.44212051399999996,0.860582492,0.5105591279999999,0.445811075,0.406178088,0.839078914,0.482157915,0.524895143,0.8194286679999999,0.487634396,0.144136536,0.787841717,0.473566676,0.831147181,0.897374573,0.474839413,0.312382649,0.45252586,0.14290108,0.802414141,0.8191245840000001,0.415389164,0.550496933,0.607450825,0.045570752,0.517973541,0.06314860900000001,0.463655311,0.028863761,0.038013412999999996,0.438586666,0.437797095,0.463035697,0.477176881,0.445291615,0.826113854,0.751590848,0.457640265,0.820623509,0.45936245299999995,0.489274241,0.398041511,0.552462296,0.025892818999999997,0.041708887,0.040562263,0.8498080509999999,0.830457472,0.429779125,0.819712883,0.427567004,0.429506099,0.59123303,0.924872988,0.042199476,0.035081572000000005,0.530863886,0.878766597,0.8502422609999999,0.52703661,0.8461054729999999,0.491375393,0.493612723,0.49641239299999995,0.501180349,0.908460925,0.9036549779999999,0.847785028
cg02300143,0.407872178,0.136614877,0.049245319,0.921824173,0.275377038,0.079279561,0.857701088,0.431682561,0.92115855,0.51711872,0.55272577,0.58212002,0.902373199,0.450404259,0.509549236,0.311542763,0.565630169,0.573757807,0.626110581,0.9475018,0.42404355899999996,0.45604559200000006,0.513221568,0.9182650090000001,0.41496282100000004,0.923368337,0.897667662,0.915384031,0.870290441,0.562423275,0.50517402,0.545543959,0.34346693799999994,0.42266181,0.117941639,0.747271145,0.658850129,0.5222851070000001,0.043353949,0.366982973,0.817261586,0.409732086,0.76709443,0.150364906,0.689682475,0.45233786299999995,0.795109565,0.45268399,0.22388369,0.727370265,0.040416258,0.484186971,0.754998735,0.425296326,0.808727967,0.581079518,0.509168615,0.937518898,0.5769975270000001,0.866620295,0.538242587,0.772748199,0.6113248370000001,0.284208998,0.49553067700000003,0.456271517,0.622803935,0.591091496,0.700936991,0.46493444100000003,0.5247964479999999
cg02348726,0.617818072,0.10430724300000001,0.174400301,0.509058899,0.03629294,0.471662609,0.078890435,0.034881459,0.04054787,0.495056504,0.886873252,0.040254873,0.8429561729999999,0.892255835,0.23885128600000002,0.087208199,0.914290102,0.45694514799999997,0.040759897999999996,0.416794116,0.560092085,0.150038836,0.11928756900000001,0.444168351,0.922048392,0.42730292,0.922775015,0.9218172590000001,0.524047201,0.8904347509999999,0.89847291,0.510141145,0.504633976,0.507650057,0.891176269,0.577870683,0.03376106,0.035223614,0.163926372,0.41042597399999997,0.915259688,0.5064849339999999,0.569983908,0.199696812,0.9099303870000001,0.805985686,0.931518648,0.040359904,0.037979738,0.9375690320000001,0.334466604,0.052227693,0.121787424,0.573694083,0.8935667890000001,0.49223845200000005,0.9037830790000001,0.511710797,0.916620195,0.557049886,0.588324109,0.926968336,0.9453265590000001,0.519714526,0.04378370400000001,0.5285420160000001,0.681654655,0.492167103,0.685943273,0.543839845,0.768958592
cg02359712,0.9410242990000001,0.919621364,0.547153288,0.571902424,0.130339484,0.548018319,0.19635230399999998,0.47499963,0.7060759679999999,0.336420686,0.113310698,0.9352473729999999,0.5424529020000001,0.656974314,0.573792775,0.182933213,0.42004778299999995,0.146920736,0.715388603,0.158407427,0.581244067,0.9182765509999999,0.560918027,0.619839102,0.6990150629999999,0.677266866,0.051650684,0.05775953599999999,0.325749336,0.070522327,0.5941591820000001,0.66044432,0.579249793,0.063874705,0.08477290900000001,0.084467247,0.290304773,0.052159915,0.254252028,0.344790637,0.511155106,0.60026151,0.649582757,0.9191930509999999,0.873732297,0.9387801570000001,0.128855303,0.524121293,0.892226037,0.629732147,0.350433114,0.94276099,0.147459612,0.528004214,0.532137701,0.917662737,0.9106117659999999,0.209418921,0.10002781699999999,0.527645149,0.072554091,0.18361135399999998,0.644378317,0.5439196829999999,0.127479781,0.942093228,0.07050416400000001,0.153772212,0.07780580599999999,0.505174024,0.6739226079999999
cg02381172,0.5116487989999999,0.036850622,0.568971117,0.200912368,0.55022367,0.034776733,0.450523049,0.73665758,0.5074353220000001,0.566755322,0.905911955,0.040450816,0.105384925,0.23697439899999997,0.145373796,0.92757178,0.450060312,0.614849541,0.590148816,0.844959558,0.054483413,0.513614283,0.518902151,0.054064145,0.5183126220000001,0.056236989,0.51978802,0.931066301,0.037166746,0.9163687490000001,0.918795147,0.036201098,0.602446947,0.573112734,0.563508731,0.904046827,0.042192454000000004,0.036430827,0.49869382700000003,0.032867757000000004,0.054922497,0.522165368,0.536669403,0.096478034,0.7185716679999999,0.044537947,0.918773759,0.387640776,0.932248585,0.55228952,0.36695314700000004,0.055007784000000004,0.899821304,0.07582077,0.626545652,0.610921174,0.07802777400000001,0.052445332000000004,0.034379267000000005,0.078844195,0.577213304,0.601119654,0.032270596,0.917769293,0.922635278,0.9140683140000001,0.9076359209999999,0.524027239,0.6124507779999999,0.526844919,0.539937514
cg02390509,0.861771634,0.043496768,0.48748058899999996,0.838954477,0.466554624,0.053534541,0.033113281,0.450049019,0.918243169,0.5171489020000001,0.914931567,0.492237763,0.90600484,0.145662936,0.862377527,0.6051311429999999,0.525625362,0.280791136,0.579474691,0.9267636429999999,0.547203005,0.400285755,0.871127065,0.537520318,0.579893035,0.9151826259999999,0.8926417659999999,0.9324498920000001,0.560773783,0.5411055810000001,0.41103310000000004,0.042479435,0.514603923,0.866155268,0.052269221,0.880741813,0.029915301000000002,0.44792017799999995,0.478996001,0.911532027,0.052551086,0.8964976999999998,0.434977072,0.046438165,0.398063005,0.906937042,0.8859371079999999,0.034318816,0.520293663,0.036829764,0.03868977,0.89516866,0.8679243640000001,0.44244128,0.8754795870000001,0.8546798409999999,0.501718607,0.900613645,0.577656418,0.90626572,0.9251638209999999,0.538210219,0.89872114,0.580229742,0.905509908,0.9070437159999999,0.489448819,0.075108649,0.450441861,0.433513355,0.903328955
cg02400708,0.741725654,0.051243749000000005,0.076032637,0.37144785399999997,0.927635607,0.49164644700000004,0.135447443,0.44188888,0.503053457,0.57665545,0.936634793,0.48300913700000003,0.07415583,0.5950537770000001,0.54693504,0.925082008,0.437785046,0.42535709,0.400936377,0.5831549429999999,0.445821112,0.901140809,0.9134343309999999,0.9219639390000001,0.8098765859999999,0.23192879600000002,0.507895863,0.405046635,0.49819102600000004,0.915353667,0.40509509899999996,0.65518165,0.5146500829999999,0.108376635,0.126974052,0.448044619,0.48525405200000005,0.510097433,0.55009242,0.024569257999999997,0.517974101,0.48746775299999995,0.921994525,0.943823165,0.404973155,0.687144655,0.57666039,0.48626492600000004,0.952889896,0.5334275039999999,0.827226183,0.90232596,0.421988896,0.160289519,0.931399372,0.027728195,0.600163718,0.570577212,0.03519154,0.909077562,0.944183345,0.8048550790000001,0.795468635,0.816407228,0.914855202,0.559295994,0.5413643770000001,0.251464685,0.5284175320000001,0.782667565,0.918854486
cg02407325,0.5321405339999999,0.025751002000000002,0.35643392100000004,0.450606402,0.877138102,0.42753182700000003,0.478215633,0.9086959000000001,0.934555585,0.902358936,0.9012912240000001,0.85334946,0.032279805,0.17944885800000002,0.478060744,0.864344157,0.506861284,0.8459891490000001,0.609798439,0.34790148299999996,0.840422473,0.270932677,0.576901793,0.729539355,0.889503313,0.053503626,0.032610749,0.525229401,0.837382304,0.471441468,0.46132724,0.899700037,0.516979526,0.067677696,0.486135531,0.132833734,0.798884565,0.462784566,0.840475263,0.789394732,0.486094304,0.060628305,0.89710297,0.915584223,0.9102181229999999,0.8566720790000001,0.616045252,0.893848841,0.8889977179999999,0.5246009620000001,0.913451652,0.47191887,0.908647732,0.447502853,0.8610717990000001,0.021813197000000003,0.090345179,0.524100251,0.884029721,0.40881696,0.919657628,0.531242844,0.8985676020000001,0.7542857740000001,0.528553243,0.8492125290000001,0.880007607,0.86418544,0.911103929,0.8537940740000001,0.432772865
cg02412072,0.060114583,0.036411181,0.130417271,0.139310435,0.49346934299999995,0.8966833359999999,0.5746522589999999,0.511574669,0.9288678909999999,0.539843182,0.051169115999999994,0.615715297,0.572653875,0.079925226,0.49664763700000003,0.636351997,0.629212715,0.065756387,0.042864744,0.8676195459999999,0.8917788790000001,0.506019624,0.052244919,0.5457060220000001,0.046417270999999996,0.5941101560000001,0.029743639,0.5084251329999999,0.052087155999999996,0.5051959779999999,0.58988615,0.546375678,0.564761195,0.107863821,0.052690304,0.93244005,0.92625773,0.577197595,0.476295455,0.523327792,0.941135361,0.938507683,0.579076789,0.117252737,0.0822907,0.844505928,0.022280601,0.550454914,0.451874475,0.043033367999999995,0.563157541,0.936235745,0.939538972,0.554344466,0.925621432,0.036318888,0.60140048,0.030503761,0.033120175,0.06996831099999999,0.062027469,0.935423743,0.571202776,0.504714355,0.482077033,0.041016414,0.530727818,0.507673637,0.525263667,0.03789663,0.136325385
cg02415650,0.661324379,0.04843188599999999,0.926319911,0.922339949,0.059068502,0.527103574,0.043135749,0.9322109820000001,0.931192262,0.060459979000000004,0.5671975229999999,0.653207454,0.525304963,0.917061398,0.08652939400000001,0.261399583,0.9375280999999999,0.06748357099999999,0.57404628,0.049784435999999994,0.906875883,0.553865039,0.49992336600000004,0.452523371,0.039497331000000004,0.028964091,0.042437339000000004,0.03693814,0.5244988110000001,0.551643227,0.531688319,0.5404742579999999,0.050552599000000004,0.518458628,0.10390211199999999,0.043289771,0.525681316,0.032131401000000004,0.514487536,0.553931336,0.926625198,0.564339953,0.940744832,0.038460832,0.562377679,0.5893103510000001,0.696237135,0.564958113,0.574984475,0.423772162,0.033666163,0.5624522479999999,0.9292159720000001,0.065589257,0.47291208,0.045358811,0.052432137999999996,0.546786464,0.563949061,0.031390022999999996,0.62453729,0.029242472000000002,0.027665428,0.9487646279999999,0.5655485029999999,0.920718391,0.531376842,0.93012653,0.033340008,0.062759101,0.037921834
cg02416964,0.91856853,0.9341892340000001,0.673550565,0.752877256,0.528852512,0.056681757,0.564408305,0.9262130940000001,0.786454876,0.07767034,0.918371078,0.9087139329999999,0.33716406600000004,0.8879771559999999,0.651239469,0.632027346,0.636853686,0.696031079,0.7938636579999999,0.66015828,0.932579926,0.13245942900000002,0.074490157,0.9300424359999999,0.029134282999999997,0.057757179000000006,0.403147366,0.6156586589999999,0.5875045999999999,0.935653009,0.930042426,0.041037013,0.48052434299999996,0.047947152,0.058795005,0.542592263,0.611603393,0.921641961,0.89859857,0.920916518,0.927928932,0.456943152,0.1479723,0.376262276,0.664667725,0.49036952100000003,0.914969613,0.648178477,0.49099629100000003,0.058400325,0.604116795,0.9102945720000001,0.9131168820000001,0.89157252,0.52803366,0.5793741929999999,0.039127533,0.042817022,0.749197867,0.665348669,0.934722893,0.888814755,0.9031568190000001,0.777450848,0.585879736,0.8986978520000001,0.615948823,0.929971604,0.052189230999999996,0.93227721,0.8998854620000001
cg02421207,0.025689605,0.8352550440000001,0.40473760200000003,0.145141882,0.872929148,0.05512577,0.029453985,0.354866174,0.905948753,0.435090707,0.049546492000000004,0.747089971,0.791931183,0.477330618,0.901058881,0.40967029,0.6189787370000001,0.035860003,0.919671632,0.7071909140000001,0.8126678,0.48742498799999995,0.409857087,0.497776888,0.816920139,0.34253373299999995,0.524064006,0.910089739,0.443017778,0.537123714,0.034038836,0.472212012,0.849128097,0.344121301,0.48477797100000003,0.8401641190000001,0.46151103200000004,0.723066454,0.047336137,0.02435283,0.829848598,0.85866373,0.828823265,0.8903156190000001,0.8110842709999999,0.874579075,0.39498098200000004,0.823041589,0.025047509,0.476955388,0.416581286,0.42993300700000003,0.8447999279999999,0.027481937,0.397489706,0.87547971,0.852039179,0.90211954,0.03188593,0.854883203,0.900566086,0.630757895,0.8865433690000001,0.540918809,0.38622428299999995,0.48529375799999996,0.903155974,0.8829033190000001,0.41952068200000003,0.892607316,0.434670302
cg02424687,0.267035877,0.5545682670000001,0.603467164,0.707111387,0.432108571,0.551986878,0.34563299799999997,0.833789784,0.559661387,0.849152375,0.655853892,0.051652773,0.496198264,0.943396111,0.490948847,0.342543452,0.41608040799999996,0.278875014,0.13850527699999998,0.524841174,0.591917151,0.6679114970000001,0.921888798,0.9314309409999999,0.94298263,0.895504176,0.483406854,0.097065285,0.850507985,0.20790570000000003,0.593274092,0.08985039800000001,0.313956903,0.947261103,0.33834948,0.222457823,0.9050462709999999,0.033474825,0.312754737,0.032835862,0.837954254,0.574924876,0.5797260870000001,0.146315769,0.58651776,0.9364227970000001,0.80930204,0.045226141,0.557305309,0.520626111,0.812316515,0.573004967,0.903558668,0.509685804,0.555647992,0.921942327,0.9270696070000001,0.194715568,0.588020464,0.577688103,0.536554069,0.774606473,0.7571443590000001,0.539173327,0.9265920940000001,0.647831109,0.409175148,0.703339833,0.920498515,0.63527132,0.812648052
