,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg07301424,0.414641112,0.8280876559999999,0.449069496,0.098200988,0.928221867,0.86474477,0.628776248,0.439511593,0.117809752,0.8131835340000001,0.411135449,0.388418209,0.869169697,0.17695956699999998,0.447879625,0.447171863,0.513844153,0.414523635,0.444183295,0.29169171,0.519782779,0.554422922,0.450911173,0.208805781,0.800558007,0.107657939,0.476230254,0.446408538,0.888953406,0.429278587,0.8859391959999999,0.7409908159999999
cg07305537,0.47642441,0.519752303,0.591675266,0.526004403,0.393120859,0.50129796,0.6851281490000001,0.696049172,0.484684383,0.06565814,0.070675118,0.864466631,0.474454169,0.516235669,0.791327428,0.647028516,0.909858259,0.560158846,0.575401183,0.8110691809999999,0.554608556,0.5079048820000001,0.821624127,0.474933221,0.8768029890000001,0.8253689240000001,0.490837548,0.06498259,0.581872896,0.540301209,0.134259887,0.522156149
cg07400592,0.064217749,0.443280364,0.030757429,0.022907725,0.548122098,0.917985147,0.53341329,0.271124242,0.139443398,0.456346218,0.526025855,0.917161371,0.449010341,0.122459753,0.210074047,0.588377484,0.497767043,0.103431139,0.6896994790000001,0.25758584100000004,0.496551513,0.914190603,0.466479146,0.798942327,0.064537846,0.23330071,0.730360012,0.456095471,0.858118622,0.057231736,0.048072028,0.291657661
cg07409511,0.104788973,0.575347811,0.053687266,0.063128506,0.912491298,0.480696621,0.274723294,0.29070666100000003,0.504919102,0.907450605,0.625165964,0.869959875,0.08736869800000001,0.386843242,0.745194534,0.690716841,0.301897709,0.586561794,0.024043041,0.818010522,0.030617349,0.046563391,0.495632921,0.40768946,0.580112459,0.837007759,0.30075071600000003,0.482171866,0.772980865,0.292139621,0.385782952,0.8927327279999999
cg07437284,0.034014643,0.517822921,0.602786307,0.554935365,0.926246222,0.182458514,0.611140629,0.038069187,0.17085243,0.046764861,0.472260904,0.225456497,0.466933437,0.457960703,0.06386868400000001,0.37541314,0.568881719,0.498248211,0.497640979,0.502288466,0.642956497,0.575877888,0.53645702,0.597023006,0.897171585,0.047868536,0.614595511,0.041219231,0.038479504,0.460693169,0.051315127,0.8504821309999999
cg07450109,0.946865043,0.424622279,0.910553657,0.076732236,0.95267067,0.8576474690000001,0.7418595370000001,0.527055326,0.77164254,0.253294737,0.042864365,0.516420405,0.930091162,0.534158106,0.505802754,0.5478227760000001,0.038854234,0.912563047,0.534112434,0.735824602,0.597157495,0.07387951,0.539574245,0.459702359,0.534496641,0.6268462539999999,0.948540874,0.060409373,0.057580031,0.527121924,0.044271781,0.5091692760000001
cg07542184,0.153705817,0.63289316,0.5693019810000001,0.886045005,0.419881385,0.871726917,0.294404398,0.611136944,0.874237988,0.891727345,0.572063807,0.8871277670000001,0.590235035,0.525219255,0.867316702,0.844492543,0.6198136160000001,0.067949131,0.07866972,0.466707608,0.111208078,0.705200328,0.054233335999999986,0.249628121,0.4443120270000001,0.057021095,0.523548108,0.500819276,0.8824373329999999,0.760631898,0.537796732,0.347268796
cg07581462,0.501964889,0.33624137200000004,0.50569474,0.04160919,0.8996541159999999,0.6601512970000001,0.615840349,0.751018802,0.445891117,0.399608559,0.091748299,0.326824177,0.06055770200000001,0.8356073909999999,0.7227699209999999,0.86053139,0.112111328,0.491223573,0.467656985,0.449146783,0.457903649,0.568392971,0.367918943,0.111698656,0.384053968,0.487931686,0.8710415570000001,0.112418201,0.604190615,0.754547821,0.109454931,0.6967194870000001
cg07685102,0.494102368,0.479061954,0.832454274,0.865500912,0.325456335,0.048094614,0.330961147,0.487091505,0.54253199,0.449739453,0.490036881,0.86955861,0.540699341,0.617589595,0.7904813190000001,0.284305092,0.489321615,0.8582702870000001,0.924647165,0.372220146,0.511314779,0.865461378,0.133423967,0.118710172,0.602581876,0.261565321,0.041540515,0.50523087,0.042068986,0.039707492,0.522243861,0.77143837
cg07738651,0.521105535,0.5617242960000001,0.044939355999999986,0.029709278,0.372609799,0.051793802,0.146271704,0.669659311,0.8198632570000001,0.487468464,0.512142725,0.88235568,0.069832057,0.818150137,0.036811625,0.620441445,0.510033121,0.033565903,0.52641986,0.836011968,0.41571196,0.025217376,0.034022226,0.573736322,0.877061243,0.051317429000000005,0.919972192,0.029949158,0.03990892,0.040902015,0.561189417,0.695686835
cg07744075,0.448786359,0.083216836,0.268930019,0.810628998,0.552740123,0.105566877,0.07764479099999999,0.482238203,0.479518253,0.094592963,0.8279394959999999,0.487698284,0.153953186,0.821846775,0.430070029,0.506617643,0.449633738,0.456534439,0.773106565,0.740094933,0.429422873,0.5428254929999999,0.141973405,0.803689708,0.411223463,0.050309795,0.724095033,0.6434808710000001,0.051588865,0.344504569,0.74683815,0.65763916
cg07767515,0.722447122,0.468764082,0.901812998,0.72503622,0.352295685,0.220713034,0.33498105100000003,0.5768136460000001,0.895529949,0.847624908,0.29717684,0.536704671,0.8521572620000001,0.84485528,0.466592424,0.484077947,0.35213076600000004,0.908547544,0.091759086,0.419434405,0.540975178,0.313351339,0.8481290220000001,0.25329051,0.932057614,0.687769052,0.060455876,0.560198578,0.300963038,0.8954032479999999,0.152746136,0.882593225
cg07827433,0.214241687,0.8320553340000001,0.355443136,0.5030440820000001,0.9470893,0.909709272,0.413702909,0.304330313,0.614416463,0.068617263,0.467766044,0.8991416870000001,0.865945172,0.218468184,0.779371171,0.4570188670000001,0.5329680760000001,0.516645152,0.061039405,0.5144708029999999,0.5046252729999999,0.616147326,0.83253544,0.500710894,0.544592649,0.320863777,0.533195788,0.468734528,0.475088985,0.026942834,0.485964694,0.568178978
cg07853496,0.413115832,0.447255621,0.610860402,0.453293221,0.5920678079999999,0.4718846820000001,0.151826653,0.350156959,0.699925371,0.543348695,0.469801046,0.265838489,0.425616536,0.094294016,0.7349598690000001,0.361288316,0.586686986,0.308658734,0.323125634,0.642701443,0.365848491,0.848378471,0.420651375,0.06330337,0.3790149920000001,0.22059929,0.467868129,0.051438707,0.410607531,0.510041461,0.026804797,0.610277838
cg07890862,0.118773597,0.522692485,0.830531175,0.516763145,0.6092539929999999,0.755666717,0.565754351,0.501744062,0.84513208,0.888077407,0.55153528,0.226417285,0.611034272,0.499119142,0.091399375,0.691716722,0.31988962600000004,0.449414239,0.495588844,0.449426153,0.707260223,0.065680306,0.772066872,0.547717718,0.510800551,0.031084263,0.42355956,0.06264004599999999,0.029507834,0.252324221,0.062426378,0.470196836
cg07934484,0.779118992,0.541273215,0.345989615,0.069355241,0.5244612670000001,0.545100745,0.943100904,0.930391378,0.932629239,0.923444308,0.757328252,0.047446064,0.080688758,0.178296493,0.557729014,0.419145234,0.118380699,0.529446243,0.924212828,0.517582877,0.90423941,0.5034641320000001,0.148688232,0.496686783,0.536767425,0.30813159,0.8270086,0.425575934,0.220809749,0.5473950360000001,0.466894395,0.390556497
cg07939002,0.851911755,0.064454688,0.6935614959999999,0.915598122,0.131620689,0.45223599,0.866075033,0.039407134,0.453325902,0.8333268420000001,0.877214169,0.7358426159999999,0.430954255,0.452644741,0.777919169,0.544642789,0.658072998,0.028423331,0.028729928,0.471447975,0.353743326,0.459636261,0.785913702,0.106718567,0.495956092,0.83979601,0.53383073,0.885435877,0.441171029,0.918184582,0.904775903,0.7839574290000001
cg07955921,0.037296048,0.034833911,0.025262966,0.023848156,0.918841272,0.461189651,0.052626021,0.759568644,0.537639915,0.587595506,0.079403693,0.877198658,0.924626909,0.133969104,0.16336637199999998,0.659046888,0.364167921,0.514209513,0.533917427,0.325065229,0.065701809,0.090938051,0.517028994,0.059181277,0.494553797,0.333675508,0.82141937,0.404629831,0.922730922,0.7374940520000001,0.90000915,0.736783273
cg07972557,0.3613459000000001,0.656424074,0.533019645,0.5959943360000001,0.307884599,0.904500064,0.4655857470000001,0.6673415979999999,0.402540875,0.486225309,0.729797342,0.134703029,0.524945056,0.658031489,0.27415876,0.687989273,0.695958098,0.428995245,0.4780333,0.488425565,0.584121506,0.185278752,0.685365355,0.218124385,0.106524681,0.055213459000000006,0.624895912,0.35748182100000003,0.054924318,0.483670836,0.129570551,0.5875770920000001
cg08009901,0.766253257,0.067863205,0.406245919,0.46862988,0.05396719,0.5679601989999999,0.7754783000000001,0.040594106,0.082567805,0.8591261240000001,0.42526495,0.446709161,0.081374708,0.251454724,0.174199711,0.7434576709999999,0.818437063,0.459454475,0.7912570329999999,0.468348078,0.65952045,0.437089696,0.447955538,0.429723387,0.7093942129999999,0.464117064,0.924488527,0.429776557,0.242923067,0.571107513,0.466259892,0.446019556
cg08021741,0.046669961,0.30273763800000003,0.72856485,0.509055584,0.415204994,0.08759678300000001,0.525679508,0.042368231,0.814949659,0.056194898,0.740116507,0.416652105,0.487372326,0.8099795359999999,0.052561982,0.603204428,0.06011326400000001,0.435270611,0.516349878,0.065069747,0.844324528,0.355848431,0.49894676,0.125711811,0.8892487290000001,0.46665615,0.483802605,0.907040823,0.511406507,0.9121309,0.493356266,0.886436667
cg08059303,0.5825509729999999,0.053046753,0.905833381,0.946465573,0.02147743,0.219109665,0.057721546,0.028367109,0.419932138,0.455969645,0.23131194,0.886546022,0.445494784,0.560745391,0.404126432,0.12506851300000002,0.512051942,0.454918362,0.556687426,0.794570653,0.420152034,0.907336111,0.49247913,0.7338198779999999,0.055946641,0.039808069,0.463125033,0.194927784,0.518041264,0.06456247700000001,0.481553743,0.598314821
cg08066532,0.381304678,0.57383589,0.091089188,0.496370636,0.390766117,0.864185175,0.212774665,0.466430499,0.8743844359999999,0.8824126459999999,0.249785047,0.815149097,0.576395702,0.671265287,0.153840551,0.508146818,0.54642172,0.193494594,0.596912977,0.081429303,0.435623801,0.093213102,0.6734941109999999,0.143903614,0.904204823,0.453001751,0.503364559,0.69835957,0.649988887,0.754122548,0.083044087,0.639851774
cg08067561,0.519649495,0.924371473,0.48042554,0.472003149,0.633607412,0.545737488,0.568903964,0.104535929,0.540815096,0.7747880140000001,0.464328526,0.7917872490000001,0.4423536420000001,0.919543797,0.858882347,0.882471931,0.871562921,0.602346794,0.435952041,0.405233451,0.422811346,0.8395471440000001,0.527560633,0.620001059,0.34034114600000004,0.877970754,0.461691476,0.776817072,0.448868789,0.141655279,0.847212511,0.62093947
cg08072911,0.055002107,0.439782005,0.423661271,0.5669065879999999,0.928731049,0.337350115,0.584357569,0.8443295140000001,0.916328232,0.607996571,0.566602092,0.537558292,0.9136861,0.491867615,0.5079818429999999,0.848614768,0.894893158,0.4421897970000001,0.420762978,0.577011545,0.4910922620000001,0.8510691220000001,0.452422119,0.495414568,0.7333496559999999,0.400214779,0.891984905,0.555579389,0.415770551,0.316044973,0.409980314,0.7768555770000001
cg08133958,0.8584438209999999,0.586961086,0.51706969,0.393977724,0.932564819,0.595297414,0.759727985,0.465774924,0.8753170240000001,0.912670535,0.603773228,0.769836843,0.5918688360000001,0.3904452470000001,0.540008837,0.750404073,0.124737232,0.410786618,0.098267732,0.498953335,0.703118452,0.254391407,0.409016755,0.367442515,0.461818011,0.069536095,0.906139698,0.05297014,0.877198468,0.129323896,0.433566038,0.615839579
cg08190298,0.498149382,0.37449998,0.482608096,0.937516664,0.5311896660000001,0.037341298,0.276387775,0.94061726,0.112581666,0.925179138,0.517316613,0.857103347,0.451516111,0.452627691,0.586229552,0.360138616,0.920400858,0.479342558,0.500750733,0.466273831,0.558025355,0.566867464,0.044095962,0.156283518,0.402670833,0.493006634,0.185043324,0.112165431,0.506598807,0.190701874,0.737983297,0.18733969600000006
cg08196933,0.60763513,0.540477771,0.372835304,0.580913959,0.869410318,0.563249378,0.348394871,0.04463845,0.233236416,0.065154829,0.17254403,0.503131201,0.542807574,0.886029191,0.197853209,0.46729203,0.044174187,0.510886779,0.916215961,0.08919537300000001,0.484956543,0.403829426,0.038994848,0.454413754,0.91572271,0.048806569,0.089153143,0.548387677,0.109405745,0.51368886,0.590660438,0.581698381
cg08232160,0.099806264,0.4675848,0.647001045,0.504733248,0.30262858,0.489101857,0.450065186,0.19850874,0.7966705959999999,0.883325864,0.506516576,0.788637468,0.081977762,0.775961872,0.8453766420000001,0.603667593,0.79615706,0.514903231,0.203152725,0.592692656,0.557746081,0.494817481,0.822827236,0.676331454,0.902166378,0.440269289,0.186550057,0.482697283,0.883924928,0.5285815660000001,0.463082578,0.394538124
cg08235978,0.237832888,0.5211981179999999,0.218174328,0.035929639,0.855489396,0.3892645220000001,0.583136619,0.413035057,0.564464631,0.856878182,0.528664832,0.538883949,0.439153624,0.20797124600000005,0.47247461,0.6173276910000001,0.661946064,0.728077711,0.051788145,0.297136538,0.4242141920000001,0.671030527,0.375432698,0.795738507,0.851473295,0.69236387,0.449910104,0.458769793,0.7270617770000001,0.8120059279999999,0.7867515690000001,0.19830876
cg08278167,0.081000481,0.90870923,0.383444885,0.770499842,0.918971372,0.653285211,0.756068101,0.605809347,0.595716071,0.884665748,0.83778705,0.6783680540000001,0.909005841,0.579308904,0.060151776,0.620057758,0.267473738,0.527585945,0.515374554,0.922367178,0.501877601,0.937287823,0.910253127,0.883069529,0.199724112,0.495326692,0.914094483,0.027120435,0.928426648,0.13248848400000002,0.463360583,0.26061643100000004
cg08302009,0.7583347779999999,0.301515777,0.543636217,0.5320747339999999,0.921502265,0.10868925,0.244386632,0.059579843,0.087463989,0.904802556,0.865885584,0.117035988,0.887154949,0.35644838,0.307880492,0.797100998,0.453882145,0.470760889,0.495225715,0.490482841,0.510326386,0.480717182,0.869467932,0.726853952,0.465485408,0.096444861,0.710295575,0.861701185,0.32213041800000003,0.689274565,0.472237987,0.480623705
cg08375256,0.497172252,0.270005376,0.203896087,0.082012349,0.587013637,0.129955823,0.430770021,0.853543238,0.848823552,0.565096284,0.778888625,0.50678192,0.462904202,0.051685374000000006,0.120205216,0.6603505820000001,0.752912083,0.051845384,0.200012578,0.470668191,0.505996059,0.918175012,0.165381921,0.359871484,0.8571671829999999,0.617970915,0.907494232,0.7970215970000001,0.893972725,0.672157126,0.61873034,0.8864944029999999
cg08393877,0.580203516,0.907435948,0.243376553,0.936935288,0.031218038,0.456903655,0.5840948429999999,0.665558886,0.921179481,0.887808078,0.306927628,0.89290071,0.486492995,0.506109067,0.817495715,0.422713195,0.22440554,0.492832101,0.524044061,0.424062179,0.137650947,0.4910935970000001,0.046452363,0.54922154,0.940081161,0.572551858,0.151109305,0.521762299,0.342885392,0.466113054,0.918261143,0.86171967
cg08418111,0.111434289,0.5672680529999999,0.407924599,0.58894365,0.680910606,0.944453896,0.625998442,0.102995809,0.05730136900000001,0.042986559,0.330766017,0.119382364,0.6896955290000001,0.311215635,0.501628353,0.765729036,0.098181941,0.6228375420000001,0.95134627,0.076026173,0.860948519,0.578826696,0.950201699,0.927552537,0.401586834,0.548120201,0.250766905,0.35149345,0.091359509,0.08719948599999999,0.63921086,0.321611044
cg08427606,0.039946918,0.491936983,0.027065529,0.952498107,0.612884823,0.941307655,0.825014296,0.62614669,0.483080385,0.52830054,0.44112758,0.046881847,0.453714371,0.499764436,0.032960803,0.443118184,0.929781873,0.945951882,0.951403367,0.618193578,0.51388388,0.511208787,0.508184575,0.7900153440000001,0.024113667,0.600416074,0.025814907,0.043902008,0.47386451,0.943986572,0.058602995,0.399436308
cg08532042,0.14874836800000002,0.571828834,0.094287519,0.8203448090000001,0.920231356,0.7909393640000001,0.436778515,0.29558375600000003,0.571445158,0.642249561,0.911907483,0.598370933,0.4615869000000001,0.598655908,0.350585546,0.533616265,0.52770942,0.8303316040000001,0.899163796,0.775011903,0.462201041,0.889421751,0.237981146,0.824488082,0.492161564,0.927649039,0.583721296,0.67658541,0.164358549,0.5783793979999999,0.6609199020000001,0.587673168
cg08631650,0.94245774,0.919608684,0.756195733,0.585209671,0.292605324,0.7095454790000001,0.376551137,0.488403092,0.935229548,0.083246348,0.465409264,0.883935,0.549103296,0.828658329,0.195882247,0.665067017,0.530851293,0.5332694960000001,0.95127916,0.070925099,0.93358777,0.062441576,0.528188389,0.485241358,0.959771964,0.383922636,0.663407384,0.075466881,0.234460523,0.648355033,0.949647506,0.259634349
cg08652551,0.45958921,0.500664083,0.043034351,0.55238273,0.940685889,0.507458191,0.533250642,0.936522172,0.892789906,0.903809107,0.795217255,0.920987053,0.02726604,0.043531105,0.442397358,0.220603801,0.053815095999999986,0.489841139,0.902231982,0.517614426,0.7358768809999999,0.039728341,0.8161518640000001,0.492925814,0.586491851,0.522758286,0.54752339,0.463312716,0.451215848,0.05153953,0.766141787,0.797290092
cg08779853,0.715033644,0.548069351,0.2973413,0.066666794,0.221617724,0.5996042220000001,0.200984687,0.045912322,0.884860505,0.886849019,0.791564113,0.8955424270000001,0.820884886,0.918269623,0.805146769,0.916644316,0.911143981,0.51373651,0.051188977,0.108884417,0.238122517,0.042542623,0.8877517429999999,0.916959098,0.938981239,0.58626025,0.931185504,0.392669856,0.6671655,0.8258536540000001,0.17138282600000002,0.7830444190000001
cg08829007,0.243431116,0.176715436,0.34548419700000005,0.037495851,0.073290112,0.08499749300000001,0.430798103,0.52791671,0.8864574690000001,0.072562513,0.543745162,0.491254987,0.8977882359999999,0.8168236809999999,0.124882134,0.685715417,0.194567928,0.891849639,0.5889250070000001,0.3604159770000001,0.049506533,0.12850697,0.49933556,0.848201738,0.584762308,0.269683183,0.807874258,0.80493233,0.588379223,0.431287079,0.500883028,0.544303051
cg08833772,0.117433042,0.045523849000000005,0.034634685,0.580474328,0.7540323320000001,0.067353467,0.467868799,0.033669588,0.564840631,0.035438369,0.522610103,0.629765851,0.049865436,0.422222597,0.428623933,0.5221083479999999,0.044980945,0.849502689,0.497384203,0.926878823,0.028040358,0.911238011,0.268013965,0.520617743,0.626084176,0.029017799,0.471634445,0.838695269,0.484950855,0.511664919,0.491695129,0.69577019
